Hubs,Auth
11138,22866
11138,59998
11138,152039
11138,33809
11138,2796
11138,153940
11138,141553
11138,116698
11138,11231
11138,23370
11138,105746
11138,85473
11138,146238
11138,108246
11138,127502
11138,105851
11138,125505
11138,44875
11138,112535
94998,131742
94998,139010
80172,54001
80172,132325
80172,118564
80172,89870
97958,66878
97958,115746
97958,129747
97958,23224
97958,58767
97958,126800
97958,70717
97958,98699
97958,59239
97958,135140
97958,58376
97958,105801
97958,94836
97958,44241
97958,21230
97958,29300
97958,137674
97958,108622
97958,164160
97958,71148
90265,42793
90265,47072
90265,85117
90265,78588
90265,119245
90265,54001
90265,166119
90265,23368
90265,134957
90265,125121
90265,37314
90265,82336
90265,75180
90265,146907
90265,19274
90265,152949
90265,115381
90265,46332
90265,107377
90265,140372
90265,122707
90265,148119
90265,93927
90265,87487
90265,59309
90265,40910
90265,125505
90265,84687
90265,25304
90265,23928
90265,161610
90265,153873
90265,35249
41394,17608
41394,94663
41394,167156
41394,116286
41394,41438
72985,55949
72985,78204
72985,80513
72985,50816
72985,163900
72985,20667
72985,40926
72985,105661
72985,77725
72985,87833
35889,13830
35889,97006
35889,25130
35889,92333
35889,119245
35889,68730
35889,107596
35889,31960
35889,87530
35889,9124
35889,4477
35889,48907
35889,81825
35889,160870
35889,50932
35889,48131
35889,54680
35889,145611
35889,79401
35889,89520
35889,28271
35889,131018
35889,15135
35889,52749
35889,67078
35889,157361
35889,143701
35889,78486
35889,45997
35889,158366
35889,10029
35889,99834
35889,78959
35889,74487
35889,115272
35889,59567
66878,158797
66878,13240
66878,33796
66878,90617
66878,56845
66878,160484
66878,75356
66878,87442
66878,36277
89816,52424
89816,96515
89816,166861
89816,68026
89816,23565
89816,85511
89816,67150
89816,11869
89816,16873
89816,116491
89816,25701
89816,33784
89816,64190
89816,72481
89816,76337
89816,42492
89816,90183
89816,132580
89816,102867
108022,77219
108022,77185
35209,147485
35209,58580
35209,22000
35209,40275
35209,137865
35209,94086
35209,65165
35209,106261
35209,5828
35209,127325
35209,13792
35209,73117
35209,164901
35209,56492
35209,117697
35209,70013
35209,110225
46422,54913
46422,67047
46422,240
46422,44785
46422,104304
46422,81645
46422,8734
46422,148838
46422,75977
46422,130467
89417,5571
89417,143561
89417,126760
89417,15294
89417,152165
89417,142884
89417,60443
89417,136576
89417,148175
89417,130086
89417,157049
89417,165898
89417,142111
89417,733
89417,89289
89417,58888
89417,2495
89417,54991
89417,83778
89417,74521
36124,13830
36124,103706
36124,106019
36124,129681
36124,24236
36124,148067
36124,46755
36124,67781
36124,55956
36124,90181
36124,27395
36124,53419
36124,102663
36124,104902
36124,125466
36124,40804
36124,20106
36124,105969
36124,31000
36124,82729
36124,66949
36124,119119
36124,57759
36124,126798
36124,69826
36124,82977
36124,106243
36124,161248
36124,153357
36124,130169
36124,152206
36124,154972
36124,128357
36124,83988
36124,120397
36124,136575
15249,132875
15249,14629
15249,96048
15249,165208
15249,39172
15249,52473
15249,105044
15249,102593
15249,87262
15249,44406
15249,161207
15249,84721
15249,27465
15249,83435
15249,16678
15249,80203
15249,28631
15249,3532
15249,16449
15249,18714
15249,165453
15249,45983
15249,4534
15249,108824
15249,112996
15249,138831
15249,29384
15249,28950
15249,36862
15249,157317
15249,79396
15249,149143
15249,119114
15249,46500
15249,142847
15249,63176
15249,144062
15249,85262
15249,130589
15249,88840
15249,146572
15249,162091
15249,118149
15249,101639
15249,100731
15249,60848
15249,4283
15249,15456
15249,141025
15249,53538
15249,41467
15249,104986
15249,7595
15249,39452
15249,126449
15249,167250
15249,108854
15249,108723
15249,52525
15249,97683
15249,146785
15249,16031
15249,10911
15249,86219
15249,44564
15249,167525
15249,2035
15249,160397
15249,90009
15249,130296
15249,11185
15249,82350
15249,66682
15249,164382
15249,101262
15249,117025
15249,122571
15249,140290
15249,85052
15249,101104
22322,9400
22322,55159
22322,36509
22322,137259
22322,164286
22322,84734
22322,141513
22322,6889
22322,7081
22322,127744
22322,5973
22322,73994
22322,40745
22322,140776
22322,3265
22322,123534
22322,45398
22322,143146
22322,32411
22322,3522
22322,124360
22322,146854
22322,72807
22322,79350
22322,15083
22322,9735
22322,141548
22322,39447
22322,117408
22322,43517
22322,95440
22322,71
22322,75014
92894,114980
92894,42782
92894,47128
92894,148509
92894,56203
92894,39756
92894,121002
92894,46631
92894,90916
92894,123730
92894,152276
28084,87072
28084,50076
28084,117586
28084,18078
28084,52450
28084,154139
28084,165051
28084,9072
28084,166078
28084,96280
28084,36963
28084,126515
28084,155083
28084,2952
28084,111538
28084,109389
28084,160077
28084,141357
28084,4833
28084,32799
28084,82315
28084,42190
28084,165428
28084,53382
28084,166582
28084,17809
28084,30616
28084,79868
8734,22234
8734,143456
8734,133387
8734,44785
8734,113434
8734,38761
8734,161477
8734,3992
8734,162904
8734,133243
8734,33621
8734,69832
8734,62818
8734,50514
8734,95595
8734,54219
8734,94152
8734,44361
48536,76333
48536,15887
48536,27546
48536,122148
48536,127917
48536,73839
48536,25839
48536,130481
48536,95567
48536,58679
48536,73217
48536,157785
48536,71049
48536,166960
48536,133443
48536,79154
48536,43090
48536,48655
48536,123380
48536,107458
48536,152559
48536,64756
48536,166957
48536,10801
48536,96775
48536,113159
48536,65311
48536,19796
48536,61066
48536,3452
48536,3574
48536,46710
48536,122146
48536,116777
48536,111227
48536,44547
48536,65895
48536,100286
48536,61999
48536,148344
48536,154205
48536,26036
48536,150301
48536,66805
48536,152108
48536,139804
48536,124669
48536,84996
48536,142394
48536,57485
48536,104787
48536,56846
48536,153021
32728,26348
32728,20345
32728,97508
32728,122644
32728,79496
32728,11745
32728,105969
32728,15231
32728,32401
32728,17087
32728,69044
32728,144345
32728,392
32728,144689
32728,137681
32728,32750
32728,16995
32728,70963
32728,114653
32728,49232
32728,18585
32728,54575
32728,116614
32728,152474
32728,167637
32728,139182
32728,118358
32728,126151
32728,7083
32728,98969
41874,90139
41874,53804
41874,78870
41874,45178
41874,17212
41874,100560
41874,33523
93927,72356
109224,66616
109224,127455
109224,125013
109224,100121
109224,147306
109224,38817
109224,127998
109224,142339
109224,53363
65816,110949
65816,70016
65816,42985
65816,10994
65816,59746
64647,156256
64647,132262
64647,3482
119951,58730
119951,136156
119951,72286
119951,23654
119951,106590
119951,56449
119951,5347
119951,79738
119951,107504
119951,124711
119951,92690
119880,86046
119880,109450
119880,63926
119880,39422
119880,143574
119880,12835
119880,9475
119880,22148
119880,108744
119880,80178
119880,10999
119880,98835
101469,167585
101469,36222
101469,91296
101469,120885
101469,58870
101469,33424
101469,106035
101469,24380
101469,82049
101469,55853
101469,121297
101469,55237
101469,167171
101469,9612
101469,95118
101469,117447
101469,24114
106168,12655
106168,15255
106168,14528
106168,83695
23565,1504
23565,12239
23565,2326
23565,21584
23565,145689
23565,86867
23565,139123
38019,112904
38019,6018
38019,101070
38019,98340
102663,73464
102663,120915
102663,31328
102663,111033
7544,112244
7544,77799
7544,5984
7544,129121
7544,60159
7544,34934
7544,30314
7544,42640
7544,161581
7544,161874
7544,54612
7544,42874
7544,157570
7544,112657
7544,72170
7544,88771
7544,166683
7544,156678
7544,48663
7544,101043
7544,130354
7544,164581
7544,58378
7544,115901
7544,145065
7544,51856
7544,22978
7544,103906
78188,12111
78188,28505
78188,5199
78188,108687
78188,121501
78188,8015
78188,111731
78188,23271
78188,28426
60128,7414
60128,117254
60128,74382
60128,27437
60128,154409
60128,118025
60128,95092
60128,55063
60128,7752
57008,6256
57008,43608
57008,120446
44400,156851
44400,136991
44400,41047
44400,154587
44400,129971
44400,159118
44400,126110
44400,16732
44400,118032
62204,9063
62204,20356
62204,126991
62204,103064
62204,93678
62204,112124
62204,73112
62204,112797
62204,41181
62204,114941
62204,146486
62204,35162
62204,1851
62204,163435
62204,66714
62204,163426
62204,86601
62204,121070
52007,136869
52007,118106
52007,57366
52007,124980
52007,163093
52007,146825
52007,92293
52007,126768
52007,34646
52007,22658
52007,16675
52007,71657
52007,26833
52007,40589
52007,64472
52007,4612
52007,97553
52007,17307
52007,55128
52007,43992
52007,97424
52007,33673
52007,67928
52007,145369
52007,27354
117195,116304
117195,62728
117195,252
117195,98099
117195,139235
117195,23047
117195,129078
117195,63766
117195,151952
117195,65516
117195,85198
117195,90563
117195,72595
117195,59557
3602,127539
106667,108273
106667,164617
106667,123173
106667,27312
106667,94770
106667,91325
106667,48412
106667,130344
106667,121885
106667,31360
106667,134002
46500,43376
46500,44406
46500,166051
46500,85949
46500,95066
46500,16678
46500,27251
46500,29785
46500,165453
46500,138743
46500,111488
46500,95560
46500,22500
46500,73460
46500,53830
46500,41959
46500,153357
46500,90009
46500,111719
46500,158571
46500,91697
46500,49095
46500,110721
46500,52843
46500,140290
46500,78580
46500,82098
46500,146249
46500,7595
46500,118294
46500,119185
46500,51228
103015,38282
103015,139713
103015,132194
103015,45795
31384,6648
31384,167210
31384,92028
96318,83353
96318,80469
96318,33979
96318,129311
96318,40355
96318,122854
96318,162477
96318,36436
96318,57303
96318,131994
96318,133426
96318,94073
96318,33685
96318,97497
96318,52233
96318,115224
96318,27962
96318,81207
96318,132459
106544,127957
106544,124822
106544,49126
106544,73844
106544,102109
106544,72779
106544,92525
106544,23350
106544,167092
106544,101278
106544,82237
106544,127101
106544,112626
106544,128527
106544,96702
106544,48791
106544,89842
106544,11592
106544,140016
106544,41883
95883,12293
95883,40360
95883,124197
95883,48667
95883,155056
95883,42010
95883,159912
117491,159158
117491,119836
117491,93741
117491,129890
117491,88515
95066,91243
57989,45859
57989,9728
57989,93638
94073,88461
94073,67728
94073,144366
94073,57207
94073,83344
94073,20928
94073,150796
94073,142469
94073,15246
21584,112482
21584,84297
92256,6706
92256,150289
92256,39034
92256,162799
92256,97771
115455,46358
115455,16950
115455,119363
115455,152900
115455,142717
115455,50916
115455,83034
43992,71657
43992,37323
43992,107575
43992,166775
98045,58859
98045,25242
98045,76592
98045,61661
98045,117690
98045,60018
98045,105444
98045,56495
98045,52684
98045,53976
98045,64149
98045,158170
98045,61119
98045,108504
98045,141403
98045,122469
19829,51355
19829,48883
19829,105942
19829,153381
19829,7929
79038,37456
79038,30067
80910,92333
80910,91348
80910,52682
80910,11727
80910,66544
91932,122531
91932,133264
91932,105160
91932,109327
91932,9268
91932,25199
91932,40020
91932,140580
91932,120693
91932,49683
91932,153884
91932,85307
91932,17514
91932,28506
91932,89071
91932,11279
91932,49550
91932,30864
91932,138621
91932,142844
91932,164998
91932,12767
91932,96632
91932,161970
91932,162827
91932,166143
91932,6906
91932,98913
91932,78135
91932,158268
91932,147263
91932,60308
91932,57815
91932,54000
6216,134635
36509,144358
82673,48319
82673,122556
82673,129248
55159,69107
55015,78051
42375,3298
42375,112324
42375,141782
42375,126551
42375,82017
42375,128152
42375,155906
78650,14317
78650,11688
78650,96072
112928,146630
112928,142080
112928,16580
112928,65513
112928,150327
112928,111461
112928,93144
101745,167969
51355,150071
51355,105942
50480,115992
50480,11073
23000,155604
23000,117657
23000,167354
23000,43342
23000,86090
69911,8636
17116,9584
115732,153164
73691,154300
111731,68718
116286,107707
91201,61386
91201,101844
41883,20047
